record_id,query_group_id,track_id,regime_name,condition_name,query_length_seconds,group_size,segment_index,start_sample,end_sample,start_seconds,end_seconds,apply_fade_envelope,cache_key,degradation_metadata
combined_moderate:1069:combined_moderate:3.00:0,combined_moderate:1069:combined_moderate:3.00,1069,combined_moderate,combined_moderate,3.0,1,0,407265,455265,25.4540625,28.4540625,False,f9a3807c3514c924,"[{'transform_name': 'gain', 'parameters': {'policy': 'moderate'}}, {'transform_name': 'gaussian_noise', 'parameters': {'snr_db': 14.18119419182979}}, {'transform_name': 'pitch_shift', 'parameters': {'n_steps': -0.5069073988062318}}, {'transform_name': 'time_stretch', 'parameters': {'rate': 0.9869454050338833}}]"
combined_moderate:1073:combined_moderate:3.00:0,combined_moderate:1073:combined_moderate:3.00,1073,combined_moderate,combined_moderate,3.0,1,0,20021,68021,1.2513125,4.2513125,False,f9a3807c3514c924,"[{'transform_name': 'gain', 'parameters': {'policy': 'moderate'}}, {'transform_name': 'gaussian_noise', 'parameters': {'snr_db': 12.797127596334587}}, {'transform_name': 'lowpass', 'parameters': {'cutoff_hz': 3699.334787614876}}, {'transform_name': 'highpass', 'parameters': {'cutoff_hz': 372.8414475975366}}]"
combined_moderate:1075:combined_moderate:3.00:0,combined_moderate:1075:combined_moderate:3.00,1075,combined_moderate,combined_moderate,3.0,1,0,65472,113472,4.092,7.092,False,f9a3807c3514c924,"[{'transform_name': 'gain', 'parameters': {'policy': 'moderate'}}, {'transform_name': 'gaussian_noise', 'parameters': {'snr_db': 15.225659418795846}}, {'transform_name': 'pitch_shift', 'parameters': {'n_steps': 0.5795638315252214}}, {'transform_name': 'lowpass', 'parameters': {'cutoff_hz': 4081.8484545250844}}]"
combined_moderate:1249:combined_moderate:3.00:0,combined_moderate:1249:combined_moderate:3.00,1249,combined_moderate,combined_moderate,3.0,1,0,154150,202150,9.634375,12.634375,False,f9a3807c3514c924,"[{'transform_name': 'gain', 'parameters': {'policy': 'moderate'}}, {'transform_name': 'gaussian_noise', 'parameters': {'snr_db': 17.932607409641967}}, {'transform_name': 'time_stretch', 'parameters': {'rate': 1.0198938448722066}}, {'transform_name': 'highpass', 'parameters': {'cutoff_hz': 283.32985753913397}}]"
combined_moderate:1259:combined_moderate:3.00:0,combined_moderate:1259:combined_moderate:3.00,1259,combined_moderate,combined_moderate,3.0,1,0,125299,173299,7.8311875,10.8311875,False,f9a3807c3514c924,"[{'transform_name': 'gain', 'parameters': {'policy': 'moderate'}}, {'transform_name': 'gaussian_noise', 'parameters': {'snr_db': 12.363082673555448}}, {'transform_name': 'lowpass', 'parameters': {'cutoff_hz': 4443.41351691812}}, {'transform_name': 'time_stretch', 'parameters': {'rate': 0.9816565132618995}}]"
combined_moderate:3624:combined_moderate:3.00:0,combined_moderate:3624:combined_moderate:3.00,3624,combined_moderate,combined_moderate,3.0,1,0,350275,398275,21.8921875,24.8921875,False,f9a3807c3514c924,"[{'transform_name': 'gain', 'parameters': {'policy': 'moderate'}}, {'transform_name': 'gaussian_noise', 'parameters': {'snr_db': 15.403897112275068}}, {'transform_name': 'lowpass', 'parameters': {'cutoff_hz': 4291.980750390343}}, {'transform_name': 'highpass', 'parameters': {'cutoff_hz': 340.0905919860271}}]"
combined_moderate:4108:combined_moderate:3.00:0,combined_moderate:4108:combined_moderate:3.00,4108,combined_moderate,combined_moderate,3.0,1,0,416058,464058,26.003625,29.003625,False,f9a3807c3514c924,"[{'transform_name': 'gain', 'parameters': {'policy': 'moderate'}}, {'transform_name': 'gaussian_noise', 'parameters': {'snr_db': 12.568533771214378}}, {'transform_name': 'lowpass', 'parameters': {'cutoff_hz': 3799.091445198018}}, {'transform_name': 'time_stretch', 'parameters': {'rate': 0.9847729346313306}}]"
combined_moderate:7373:combined_moderate:3.00:0,combined_moderate:7373:combined_moderate:3.00,7373,combined_moderate,combined_moderate,3.0,1,0,300397,348397,18.7748125,21.7748125,False,f9a3807c3514c924,"[{'transform_name': 'gain', 'parameters': {'policy': 'moderate'}}, {'transform_name': 'gaussian_noise', 'parameters': {'snr_db': 14.98514753839865}}, {'transform_name': 'lowpass', 'parameters': {'cutoff_hz': 4172.7930899008325}}, {'transform_name': 'time_stretch', 'parameters': {'rate': 0.9953294547950284}}]"
combined_moderate:7374:combined_moderate:3.00:0,combined_moderate:7374:combined_moderate:3.00,7374,combined_moderate,combined_moderate,3.0,1,0,15075,63075,0.9421875,3.9421875,False,f9a3807c3514c924,"[{'transform_name': 'gain', 'parameters': {'policy': 'moderate'}}, {'transform_name': 'gaussian_noise', 'parameters': {'snr_db': 14.210377503493246}}, {'transform_name': 'pitch_shift', 'parameters': {'n_steps': 0.4946536746031407}}, {'transform_name': 'lowpass', 'parameters': {'cutoff_hz': 3833.5240345553925}}]"
combined_moderate:7375:combined_moderate:3.00:0,combined_moderate:7375:combined_moderate:3.00,7375,combined_moderate,combined_moderate,3.0,1,0,46235,94235,2.8896875,5.8896875,False,f9a3807c3514c924,"[{'transform_name': 'gain', 'parameters': {'policy': 'moderate'}}, {'transform_name': 'gaussian_noise', 'parameters': {'snr_db': 13.982138163299737}}, {'transform_name': 'highpass', 'parameters': {'cutoff_hz': 202.66407111884834}}, {'transform_name': 'lowpass', 'parameters': {'cutoff_hz': 4028.7217352710854}}]"
combined_moderate:7376:combined_moderate:3.00:0,combined_moderate:7376:combined_moderate:3.00,7376,combined_moderate,combined_moderate,3.0,1,0,166208,214208,10.388,13.388,False,f9a3807c3514c924,"[{'transform_name': 'gain', 'parameters': {'policy': 'moderate'}}, {'transform_name': 'gaussian_noise', 'parameters': {'snr_db': 13.045990030125683}}, {'transform_name': 'pitch_shift', 'parameters': {'n_steps': 0.7095920370331577}}, {'transform_name': 'highpass', 'parameters': {'cutoff_hz': 273.46937725860283}}]"
combined_moderate:7377:combined_moderate:3.00:0,combined_moderate:7377:combined_moderate:3.00,7377,combined_moderate,combined_moderate,3.0,1,0,298906,346906,18.681625,21.681625,False,f9a3807c3514c924,"[{'transform_name': 'gain', 'parameters': {'policy': 'moderate'}}, {'transform_name': 'gaussian_noise', 'parameters': {'snr_db': 14.251654938677987}}, {'transform_name': 'time_stretch', 'parameters': {'rate': 0.9878281915076008}}, {'transform_name': 'highpass', 'parameters': {'cutoff_hz': 296.7962483931417}}]"
combined_moderate:7378:combined_moderate:3.00:0,combined_moderate:7378:combined_moderate:3.00,7378,combined_moderate,combined_moderate,3.0,1,0,45764,93764,2.86025,5.86025,False,f9a3807c3514c924,"[{'transform_name': 'gain', 'parameters': {'policy': 'moderate'}}, {'transform_name': 'gaussian_noise', 'parameters': {'snr_db': 16.480455463879398}}, {'transform_name': 'lowpass', 'parameters': {'cutoff_hz': 3758.5090389233806}}, {'transform_name': 'pitch_shift', 'parameters': {'n_steps': 0.3052338434249664}}]"
combined_moderate:7379:combined_moderate:3.00:0,combined_moderate:7379:combined_moderate:3.00,7379,combined_moderate,combined_moderate,3.0,1,0,167704,215704,10.4815,13.4815,False,f9a3807c3514c924,"[{'transform_name': 'gain', 'parameters': {'policy': 'moderate'}}, {'transform_name': 'gaussian_noise', 'parameters': {'snr_db': 17.385377461518093}}, {'transform_name': 'time_stretch', 'parameters': {'rate': 1.0150961584667948}}, {'transform_name': 'highpass', 'parameters': {'cutoff_hz': 203.92989783082717}}]"
combined_moderate:7381:combined_moderate:3.00:0,combined_moderate:7381:combined_moderate:3.00,7381,combined_moderate,combined_moderate,3.0,1,0,81143,129143,5.0714375,8.0714375,False,f9a3807c3514c924,"[{'transform_name': 'gain', 'parameters': {'policy': 'moderate'}}, {'transform_name': 'gaussian_noise', 'parameters': {'snr_db': 17.284273472128756}}, {'transform_name': 'time_stretch', 'parameters': {'rate': 0.9908496544293507}}, {'transform_name': 'highpass', 'parameters': {'cutoff_hz': 231.14994701617857}}]"
combined_moderate:7383:combined_moderate:3.00:0,combined_moderate:7383:combined_moderate:3.00,7383,combined_moderate,combined_moderate,3.0,1,0,3731,51731,0.2331875,3.2331875,False,f9a3807c3514c924,"[{'transform_name': 'gain', 'parameters': {'policy': 'moderate'}}, {'transform_name': 'gaussian_noise', 'parameters': {'snr_db': 12.268834756928513}}, {'transform_name': 'highpass', 'parameters': {'cutoff_hz': 300.91002965601973}}, {'transform_name': 'time_stretch', 'parameters': {'rate': 1.0050606717619301}}]"
combined_moderate:7385:combined_moderate:3.00:0,combined_moderate:7385:combined_moderate:3.00,7385,combined_moderate,combined_moderate,3.0,1,0,162647,210647,10.1654375,13.1654375,False,f9a3807c3514c924,"[{'transform_name': 'gain', 'parameters': {'policy': 'moderate'}}, {'transform_name': 'gaussian_noise', 'parameters': {'snr_db': 14.235078934363203}}, {'transform_name': 'time_stretch', 'parameters': {'rate': 0.9879124426649775}}, {'transform_name': 'pitch_shift', 'parameters': {'n_steps': -0.8553586101428969}}]"
combined_moderate:7386:combined_moderate:3.00:0,combined_moderate:7386:combined_moderate:3.00,7386,combined_moderate,combined_moderate,3.0,1,0,368893,416893,23.0558125,26.0558125,False,f9a3807c3514c924,"[{'transform_name': 'gain', 'parameters': {'policy': 'moderate'}}, {'transform_name': 'gaussian_noise', 'parameters': {'snr_db': 13.188750761854584}}, {'transform_name': 'pitch_shift', 'parameters': {'n_steps': 0.9756533032165777}}, {'transform_name': 'time_stretch', 'parameters': {'rate': 0.9736239745320332}}]"
combined_moderate:7388:combined_moderate:3.00:0,combined_moderate:7388:combined_moderate:3.00,7388,combined_moderate,combined_moderate,3.0,1,0,331947,379947,20.7466875,23.7466875,False,f9a3807c3514c924,"[{'transform_name': 'gain', 'parameters': {'policy': 'moderate'}}, {'transform_name': 'gaussian_noise', 'parameters': {'snr_db': 14.104672662458523}}, {'transform_name': 'pitch_shift', 'parameters': {'n_steps': 0.7336615870979499}}, {'transform_name': 'lowpass', 'parameters': {'cutoff_hz': 4326.021675361113}}]"
combined_moderate:7391:combined_moderate:3.00:0,combined_moderate:7391:combined_moderate:3.00,7391,combined_moderate,combined_moderate,3.0,1,0,354099,402099,22.1311875,25.1311875,False,f9a3807c3514c924,"[{'transform_name': 'gain', 'parameters': {'policy': 'moderate'}}, {'transform_name': 'gaussian_noise', 'parameters': {'snr_db': 13.02602613790195}}, {'transform_name': 'lowpass', 'parameters': {'cutoff_hz': 4252.593956346282}}, {'transform_name': 'time_stretch', 'parameters': {'rate': 0.9848660297650976}}]"
combined_moderate:7393:combined_moderate:3.00:0,combined_moderate:7393:combined_moderate:3.00,7393,combined_moderate,combined_moderate,3.0,1,0,125931,173931,7.8706875,10.8706875,False,f9a3807c3514c924,"[{'transform_name': 'gain', 'parameters': {'policy': 'moderate'}}, {'transform_name': 'gaussian_noise', 'parameters': {'snr_db': 15.384349037221419}}, {'transform_name': 'time_stretch', 'parameters': {'rate': 0.9744000481428663}}, {'transform_name': 'pitch_shift', 'parameters': {'n_steps': 0.16356519129413627}}]"
combined_moderate:9155:combined_moderate:3.00:0,combined_moderate:9155:combined_moderate:3.00,9155,combined_moderate,combined_moderate,3.0,1,0,306504,354504,19.1565,22.1565,False,f9a3807c3514c924,"[{'transform_name': 'gain', 'parameters': {'policy': 'moderate'}}, {'transform_name': 'gaussian_noise', 'parameters': {'snr_db': 14.854714543138279}}, {'transform_name': 'lowpass', 'parameters': {'cutoff_hz': 3621.2009161457872}}, {'transform_name': 'pitch_shift', 'parameters': {'n_steps': 0.7177066209893392}}]"
combined_moderate:10250:combined_moderate:3.00:0,combined_moderate:10250:combined_moderate:3.00,10250,combined_moderate,combined_moderate,3.0,1,0,295882,343882,18.492625,21.492625,False,f9a3807c3514c924,"[{'transform_name': 'gain', 'parameters': {'policy': 'moderate'}}, {'transform_name': 'gaussian_noise', 'parameters': {'snr_db': 14.629203217368314}}, {'transform_name': 'time_stretch', 'parameters': {'rate': 0.9703222163240007}}, {'transform_name': 'highpass', 'parameters': {'cutoff_hz': 241.12074230579412}}]"
combined_moderate:10381:combined_moderate:3.00:0,combined_moderate:10381:combined_moderate:3.00,10381,combined_moderate,combined_moderate,3.0,1,0,279746,327746,17.484125,20.484125,False,f9a3807c3514c924,"[{'transform_name': 'gain', 'parameters': {'policy': 'moderate'}}, {'transform_name': 'gaussian_noise', 'parameters': {'snr_db': 14.148689033000176}}, {'transform_name': 'highpass', 'parameters': {'cutoff_hz': 426.766444621141}}, {'transform_name': 'time_stretch', 'parameters': {'rate': 1.007129254377438}}]"
combined_moderate:10382:combined_moderate:3.00:0,combined_moderate:10382:combined_moderate:3.00,10382,combined_moderate,combined_moderate,3.0,1,0,469,48469,0.0293125,3.0293125,False,f9a3807c3514c924,"[{'transform_name': 'gain', 'parameters': {'policy': 'moderate'}}, {'transform_name': 'gaussian_noise', 'parameters': {'snr_db': 14.965998299400812}}, {'transform_name': 'highpass', 'parameters': {'cutoff_hz': 340.87325042087014}}, {'transform_name': 'lowpass', 'parameters': {'cutoff_hz': 4224.283105931443}}]"
combined_moderate:10383:combined_moderate:3.00:0,combined_moderate:10383:combined_moderate:3.00,10383,combined_moderate,combined_moderate,3.0,1,0,424399,472399,26.5249375,29.5249375,False,f9a3807c3514c924,"[{'transform_name': 'gain', 'parameters': {'policy': 'moderate'}}, {'transform_name': 'gaussian_noise', 'parameters': {'snr_db': 15.88295995364428}}, {'transform_name': 'pitch_shift', 'parameters': {'n_steps': -0.9927243349430825}}, {'transform_name': 'time_stretch', 'parameters': {'rate': 0.9934036197310616}}]"
combined_moderate:10384:combined_moderate:3.00:0,combined_moderate:10384:combined_moderate:3.00,10384,combined_moderate,combined_moderate,3.0,1,0,78258,126258,4.891125,7.891125,False,f9a3807c3514c924,"[{'transform_name': 'gain', 'parameters': {'policy': 'moderate'}}, {'transform_name': 'gaussian_noise', 'parameters': {'snr_db': 12.320590918403127}}, {'transform_name': 'highpass', 'parameters': {'cutoff_hz': 392.45671370360543}}, {'transform_name': 'lowpass', 'parameters': {'cutoff_hz': 4303.946482374596}}]"
combined_moderate:10385:combined_moderate:3.00:0,combined_moderate:10385:combined_moderate:3.00,10385,combined_moderate,combined_moderate,3.0,1,0,340056,388056,21.2535,24.2535,False,f9a3807c3514c924,"[{'transform_name': 'gain', 'parameters': {'policy': 'moderate'}}, {'transform_name': 'gaussian_noise', 'parameters': {'snr_db': 12.641463113083555}}, {'transform_name': 'lowpass', 'parameters': {'cutoff_hz': 3724.825783344668}}, {'transform_name': 'time_stretch', 'parameters': {'rate': 0.9939052505727537}}]"
combined_moderate:10386:combined_moderate:3.00:0,combined_moderate:10386:combined_moderate:3.00,10386,combined_moderate,combined_moderate,3.0,1,0,9142,57142,0.571375,3.571375,False,f9a3807c3514c924,"[{'transform_name': 'gain', 'parameters': {'policy': 'moderate'}}, {'transform_name': 'gaussian_noise', 'parameters': {'snr_db': 13.465415405167654}}, {'transform_name': 'pitch_shift', 'parameters': {'n_steps': 0.8628324669004259}}, {'transform_name': 'lowpass', 'parameters': {'cutoff_hz': 3972.1582346529294}}]"
combined_moderate:10387:combined_moderate:3.00:0,combined_moderate:10387:combined_moderate:3.00,10387,combined_moderate,combined_moderate,3.0,1,0,130016,178016,8.126,11.126,False,f9a3807c3514c924,"[{'transform_name': 'gain', 'parameters': {'policy': 'moderate'}}, {'transform_name': 'gaussian_noise', 'parameters': {'snr_db': 16.800119640543404}}, {'transform_name': 'pitch_shift', 'parameters': {'n_steps': -0.7385560644516886}}, {'transform_name': 'highpass', 'parameters': {'cutoff_hz': 458.3354693658583}}]"
combined_moderate:10388:combined_moderate:3.00:0,combined_moderate:10388:combined_moderate:3.00,10388,combined_moderate,combined_moderate,3.0,1,0,328715,376715,20.5446875,23.5446875,False,f9a3807c3514c924,"[{'transform_name': 'gain', 'parameters': {'policy': 'moderate'}}, {'transform_name': 'gaussian_noise', 'parameters': {'snr_db': 13.676596975149765}}, {'transform_name': 'highpass', 'parameters': {'cutoff_hz': 372.09142068603876}}, {'transform_name': 'pitch_shift', 'parameters': {'n_steps': 0.9905166193639408}}]"
combined_moderate:10389:combined_moderate:3.00:0,combined_moderate:10389:combined_moderate:3.00,10389,combined_moderate,combined_moderate,3.0,1,0,427214,475214,26.700875,29.700875,False,f9a3807c3514c924,"[{'transform_name': 'gain', 'parameters': {'policy': 'moderate'}}, {'transform_name': 'gaussian_noise', 'parameters': {'snr_db': 17.697178396700544}}, {'transform_name': 'time_stretch', 'parameters': {'rate': 0.9885295519211315}}, {'transform_name': 'highpass', 'parameters': {'cutoff_hz': 254.10387287064978}}]"
combined_moderate:10438:combined_moderate:3.00:0,combined_moderate:10438:combined_moderate:3.00,10438,combined_moderate,combined_moderate,3.0,1,0,139948,187948,8.74675,11.74675,False,f9a3807c3514c924,"[{'transform_name': 'gain', 'parameters': {'policy': 'moderate'}}, {'transform_name': 'gaussian_noise', 'parameters': {'snr_db': 12.692391115334852}}, {'transform_name': 'lowpass', 'parameters': {'cutoff_hz': 3940.1515306366546}}, {'transform_name': 'highpass', 'parameters': {'cutoff_hz': 326.3019607860614}}]"
combined_moderate:10439:combined_moderate:3.00:0,combined_moderate:10439:combined_moderate:3.00,10439,combined_moderate,combined_moderate,3.0,1,0,70714,118714,4.419625,7.419625,False,f9a3807c3514c924,"[{'transform_name': 'gain', 'parameters': {'policy': 'moderate'}}, {'transform_name': 'gaussian_noise', 'parameters': {'snr_db': 16.86132477609078}}, {'transform_name': 'highpass', 'parameters': {'cutoff_hz': 341.0416966210433}}, {'transform_name': 'pitch_shift', 'parameters': {'n_steps': -0.7953926859783222}}]"
combined_moderate:10440:combined_moderate:3.00:0,combined_moderate:10440:combined_moderate:3.00,10440,combined_moderate,combined_moderate,3.0,1,0,364828,412828,22.80175,25.80175,False,f9a3807c3514c924,"[{'transform_name': 'gain', 'parameters': {'policy': 'moderate'}}, {'transform_name': 'gaussian_noise', 'parameters': {'snr_db': 15.236782680210325}}, {'transform_name': 'time_stretch', 'parameters': {'rate': 1.0142660305389264}}, {'transform_name': 'pitch_shift', 'parameters': {'n_steps': -0.756744476191817}}]"
combined_moderate:10441:combined_moderate:3.00:0,combined_moderate:10441:combined_moderate:3.00,10441,combined_moderate,combined_moderate,3.0,1,0,357200,405200,22.325,25.325,False,f9a3807c3514c924,"[{'transform_name': 'gain', 'parameters': {'policy': 'moderate'}}, {'transform_name': 'gaussian_noise', 'parameters': {'snr_db': 17.600430232858717}}, {'transform_name': 'time_stretch', 'parameters': {'rate': 0.9847878696249636}}, {'transform_name': 'pitch_shift', 'parameters': {'n_steps': 0.49876159111115426}}]"
combined_moderate:10442:combined_moderate:3.00:0,combined_moderate:10442:combined_moderate:3.00,10442,combined_moderate,combined_moderate,3.0,1,0,351773,399773,21.9858125,24.9858125,False,f9a3807c3514c924,"[{'transform_name': 'gain', 'parameters': {'policy': 'moderate'}}, {'transform_name': 'gaussian_noise', 'parameters': {'snr_db': 13.013592607723652}}, {'transform_name': 'lowpass', 'parameters': {'cutoff_hz': 3572.304792363343}}, {'transform_name': 'highpass', 'parameters': {'cutoff_hz': 335.84952690384625}}]"
combined_moderate:10443:combined_moderate:3.00:0,combined_moderate:10443:combined_moderate:3.00,10443,combined_moderate,combined_moderate,3.0,1,0,150396,198396,9.39975,12.39975,False,f9a3807c3514c924,"[{'transform_name': 'gain', 'parameters': {'policy': 'moderate'}}, {'transform_name': 'gaussian_noise', 'parameters': {'snr_db': 17.38871508102689}}, {'transform_name': 'lowpass', 'parameters': {'cutoff_hz': 4244.470742526841}}, {'transform_name': 'pitch_shift', 'parameters': {'n_steps': 0.06397231839200579}}]"
combined_moderate:10444:combined_moderate:3.00:0,combined_moderate:10444:combined_moderate:3.00,10444,combined_moderate,combined_moderate,3.0,1,0,418120,466120,26.1325,29.1325,False,f9a3807c3514c924,"[{'transform_name': 'gain', 'parameters': {'policy': 'moderate'}}, {'transform_name': 'gaussian_noise', 'parameters': {'snr_db': 17.88013002059476}}, {'transform_name': 'lowpass', 'parameters': {'cutoff_hz': 3778.35115587964}}, {'transform_name': 'pitch_shift', 'parameters': {'n_steps': -0.9947636863026943}}]"
combined_moderate:10447:combined_moderate:3.00:0,combined_moderate:10447:combined_moderate:3.00,10447,combined_moderate,combined_moderate,3.0,1,0,146269,194269,9.1418125,12.1418125,False,f9a3807c3514c924,"[{'transform_name': 'gain', 'parameters': {'policy': 'moderate'}}, {'transform_name': 'gaussian_noise', 'parameters': {'snr_db': 14.044140403788623}}, {'transform_name': 'pitch_shift', 'parameters': {'n_steps': -0.7224934702821557}}, {'transform_name': 'lowpass', 'parameters': {'cutoff_hz': 4078.394808295795}}]"
combined_moderate:10480:combined_moderate:3.00:0,combined_moderate:10480:combined_moderate:3.00,10480,combined_moderate,combined_moderate,3.0,1,0,334591,382591,20.9119375,23.9119375,False,f9a3807c3514c924,"[{'transform_name': 'gain', 'parameters': {'policy': 'moderate'}}, {'transform_name': 'gaussian_noise', 'parameters': {'snr_db': 13.506918834528078}}, {'transform_name': 'lowpass', 'parameters': {'cutoff_hz': 4101.501335461806}}, {'transform_name': 'highpass', 'parameters': {'cutoff_hz': 185.15568104516476}}]"
combined_moderate:10481:combined_moderate:3.00:0,combined_moderate:10481:combined_moderate:3.00,10481,combined_moderate,combined_moderate,3.0,1,0,136731,184731,8.5456875,11.5456875,False,f9a3807c3514c924,"[{'transform_name': 'gain', 'parameters': {'policy': 'moderate'}}, {'transform_name': 'gaussian_noise', 'parameters': {'snr_db': 13.457976345941685}}, {'transform_name': 'pitch_shift', 'parameters': {'n_steps': 0.7677555232703621}}, {'transform_name': 'lowpass', 'parameters': {'cutoff_hz': 4265.772021115541}}]"
combined_moderate:10485:combined_moderate:3.00:0,combined_moderate:10485:combined_moderate:3.00,10485,combined_moderate,combined_moderate,3.0,1,0,374571,422571,23.4106875,26.4106875,False,f9a3807c3514c924,"[{'transform_name': 'gain', 'parameters': {'policy': 'moderate'}}, {'transform_name': 'gaussian_noise', 'parameters': {'snr_db': 12.029450669008888}}, {'transform_name': 'highpass', 'parameters': {'cutoff_hz': 388.86059815457133}}, {'transform_name': 'lowpass', 'parameters': {'cutoff_hz': 4013.387960544586}}]"
combined_moderate:10678:combined_moderate:3.00:0,combined_moderate:10678:combined_moderate:3.00,10678,combined_moderate,combined_moderate,3.0,1,0,100821,148821,6.3013125,9.3013125,False,f9a3807c3514c924,"[{'transform_name': 'gain', 'parameters': {'policy': 'moderate'}}, {'transform_name': 'gaussian_noise', 'parameters': {'snr_db': 14.74267492993412}}, {'transform_name': 'pitch_shift', 'parameters': {'n_steps': 0.7092913861220174}}, {'transform_name': 'time_stretch', 'parameters': {'rate': 1.0231972343801385}}]"
