record_id,query_group_id,track_id,regime_name,condition_name,query_length_seconds,group_size,segment_index,start_sample,end_sample,start_seconds,end_seconds,apply_fade_envelope,cache_key,degradation_metadata
combined_moderate:1069:combined_moderate:1.00:0,combined_moderate:1069:combined_moderate:1.00,1069,combined_moderate,combined_moderate,1.0,1,0,426759,442759,26.6724375,27.6724375,False,f9a3807c3514c924,"[{'transform_name': 'gain', 'parameters': {'policy': 'moderate'}}, {'transform_name': 'gaussian_noise', 'parameters': {'snr_db': 14.18119419182979}}, {'transform_name': 'lowpass', 'parameters': {'cutoff_hz': 3427.8845410798563}}, {'transform_name': 'highpass', 'parameters': {'cutoff_hz': 387.6290157254258}}]"
combined_moderate:1073:combined_moderate:1.00:0,combined_moderate:1073:combined_moderate:1.00,1073,combined_moderate,combined_moderate,1.0,1,0,321707,337707,20.1066875,21.1066875,False,f9a3807c3514c924,"[{'transform_name': 'gain', 'parameters': {'policy': 'moderate'}}, {'transform_name': 'gaussian_noise', 'parameters': {'snr_db': 12.797127596334587}}, {'transform_name': 'pitch_shift', 'parameters': {'n_steps': 0.38946696661665636}}, {'transform_name': 'lowpass', 'parameters': {'cutoff_hz': 3447.40605107384}}]"
combined_moderate:1075:combined_moderate:1.00:0,combined_moderate:1075:combined_moderate:1.00,1075,combined_moderate,combined_moderate,1.0,1,0,33705,49705,2.1065625,3.1065625,False,f9a3807c3514c924,"[{'transform_name': 'gain', 'parameters': {'policy': 'moderate'}}, {'transform_name': 'gaussian_noise', 'parameters': {'snr_db': 15.225659418795846}}, {'transform_name': 'lowpass', 'parameters': {'cutoff_hz': 3901.3251080446335}}, {'transform_name': 'highpass', 'parameters': {'cutoff_hz': 263.2182701017076}}]"
combined_moderate:1249:combined_moderate:1.00:0,combined_moderate:1249:combined_moderate:1.00,1249,combined_moderate,combined_moderate,1.0,1,0,435071,451071,27.1919375,28.1919375,False,f9a3807c3514c924,"[{'transform_name': 'gain', 'parameters': {'policy': 'moderate'}}, {'transform_name': 'gaussian_noise', 'parameters': {'snr_db': 17.932607409641967}}, {'transform_name': 'pitch_shift', 'parameters': {'n_steps': 0.7024360092723105}}, {'transform_name': 'lowpass', 'parameters': {'cutoff_hz': 3907.7024373954364}}]"
combined_moderate:1259:combined_moderate:1.00:0,combined_moderate:1259:combined_moderate:1.00,1259,combined_moderate,combined_moderate,1.0,1,0,395812,411812,24.73825,25.73825,False,f9a3807c3514c924,"[{'transform_name': 'gain', 'parameters': {'policy': 'moderate'}}, {'transform_name': 'gaussian_noise', 'parameters': {'snr_db': 12.363082673555448}}, {'transform_name': 'pitch_shift', 'parameters': {'n_steps': 0.5896568395833248}}, {'transform_name': 'time_stretch', 'parameters': {'rate': 1.0017191401801862}}]"
combined_moderate:3624:combined_moderate:1.00:0,combined_moderate:3624:combined_moderate:1.00,3624,combined_moderate,combined_moderate,1.0,1,0,364647,380647,22.7904375,23.7904375,False,f9a3807c3514c924,"[{'transform_name': 'gain', 'parameters': {'policy': 'moderate'}}, {'transform_name': 'gaussian_noise', 'parameters': {'snr_db': 15.403897112275068}}, {'transform_name': 'time_stretch', 'parameters': {'rate': 1.0230547965160528}}, {'transform_name': 'pitch_shift', 'parameters': {'n_steps': -0.6338499504772941}}]"
combined_moderate:4108:combined_moderate:1.00:0,combined_moderate:4108:combined_moderate:1.00,4108,combined_moderate,combined_moderate,1.0,1,0,160342,176342,10.021375,11.021375,False,f9a3807c3514c924,"[{'transform_name': 'gain', 'parameters': {'policy': 'moderate'}}, {'transform_name': 'gaussian_noise', 'parameters': {'snr_db': 12.568533771214378}}, {'transform_name': 'highpass', 'parameters': {'cutoff_hz': 275.81175821062465}}, {'transform_name': 'lowpass', 'parameters': {'cutoff_hz': 3759.319893642066}}]"
combined_moderate:7373:combined_moderate:1.00:0,combined_moderate:7373:combined_moderate:1.00,7373,combined_moderate,combined_moderate,1.0,1,0,39029,55029,2.4393125,3.4393125,False,f9a3807c3514c924,"[{'transform_name': 'gain', 'parameters': {'policy': 'moderate'}}, {'transform_name': 'gaussian_noise', 'parameters': {'snr_db': 14.98514753839865}}, {'transform_name': 'highpass', 'parameters': {'cutoff_hz': 464.0645422283413}}, {'transform_name': 'time_stretch', 'parameters': {'rate': 1.0220224406489824}}]"
combined_moderate:7374:combined_moderate:1.00:0,combined_moderate:7374:combined_moderate:1.00,7374,combined_moderate,combined_moderate,1.0,1,0,84562,100562,5.285125,6.285125,False,f9a3807c3514c924,"[{'transform_name': 'gain', 'parameters': {'policy': 'moderate'}}, {'transform_name': 'gaussian_noise', 'parameters': {'snr_db': 14.210377503493246}}, {'transform_name': 'time_stretch', 'parameters': {'rate': 1.0293504285884614}}, {'transform_name': 'lowpass', 'parameters': {'cutoff_hz': 3442.2718761920873}}]"
combined_moderate:7375:combined_moderate:1.00:0,combined_moderate:7375:combined_moderate:1.00,7375,combined_moderate,combined_moderate,1.0,1,0,434878,450878,27.179875,28.179875,False,f9a3807c3514c924,"[{'transform_name': 'gain', 'parameters': {'policy': 'moderate'}}, {'transform_name': 'gaussian_noise', 'parameters': {'snr_db': 13.982138163299737}}, {'transform_name': 'lowpass', 'parameters': {'cutoff_hz': 3746.1010588798526}}, {'transform_name': 'time_stretch', 'parameters': {'rate': 1.008433153878058}}]"
combined_moderate:7376:combined_moderate:1.00:0,combined_moderate:7376:combined_moderate:1.00,7376,combined_moderate,combined_moderate,1.0,1,0,151353,167353,9.4595625,10.4595625,False,f9a3807c3514c924,"[{'transform_name': 'gain', 'parameters': {'policy': 'moderate'}}, {'transform_name': 'gaussian_noise', 'parameters': {'snr_db': 13.045990030125683}}, {'transform_name': 'lowpass', 'parameters': {'cutoff_hz': 3416.9221626263984}}, {'transform_name': 'pitch_shift', 'parameters': {'n_steps': -0.8631534864580948}}]"
combined_moderate:7377:combined_moderate:1.00:0,combined_moderate:7377:combined_moderate:1.00,7377,combined_moderate,combined_moderate,1.0,1,0,441431,457431,27.5894375,28.5894375,False,f9a3807c3514c924,"[{'transform_name': 'gain', 'parameters': {'policy': 'moderate'}}, {'transform_name': 'gaussian_noise', 'parameters': {'snr_db': 14.251654938677987}}, {'transform_name': 'pitch_shift', 'parameters': {'n_steps': 0.749108964540377}}, {'transform_name': 'time_stretch', 'parameters': {'rate': 0.998716500355066}}]"
combined_moderate:7378:combined_moderate:1.00:0,combined_moderate:7378:combined_moderate:1.00,7378,combined_moderate,combined_moderate,1.0,1,0,112150,128150,7.009375,8.009375,False,f9a3807c3514c924,"[{'transform_name': 'gain', 'parameters': {'policy': 'moderate'}}, {'transform_name': 'gaussian_noise', 'parameters': {'snr_db': 16.480455463879398}}, {'transform_name': 'highpass', 'parameters': {'cutoff_hz': 260.5886702325831}}, {'transform_name': 'pitch_shift', 'parameters': {'n_steps': 0.761134804470353}}]"
combined_moderate:7379:combined_moderate:1.00:0,combined_moderate:7379:combined_moderate:1.00,7379,combined_moderate,combined_moderate,1.0,1,0,73198,89198,4.574875,5.574875,False,f9a3807c3514c924,"[{'transform_name': 'gain', 'parameters': {'policy': 'moderate'}}, {'transform_name': 'gaussian_noise', 'parameters': {'snr_db': 17.385377461518093}}, {'transform_name': 'highpass', 'parameters': {'cutoff_hz': 414.35072053068143}}, {'transform_name': 'pitch_shift', 'parameters': {'n_steps': -0.20027506732119016}}]"
combined_moderate:7381:combined_moderate:1.00:0,combined_moderate:7381:combined_moderate:1.00,7381,combined_moderate,combined_moderate,1.0,1,0,134584,150584,8.4115,9.4115,False,f9a3807c3514c924,"[{'transform_name': 'gain', 'parameters': {'policy': 'moderate'}}, {'transform_name': 'gaussian_noise', 'parameters': {'snr_db': 17.284273472128756}}, {'transform_name': 'lowpass', 'parameters': {'cutoff_hz': 4293.744610183816}}, {'transform_name': 'pitch_shift', 'parameters': {'n_steps': -0.9773070672846078}}]"
combined_moderate:7383:combined_moderate:1.00:0,combined_moderate:7383:combined_moderate:1.00,7383,combined_moderate,combined_moderate,1.0,1,0,67124,83124,4.19525,5.19525,False,f9a3807c3514c924,"[{'transform_name': 'gain', 'parameters': {'policy': 'moderate'}}, {'transform_name': 'gaussian_noise', 'parameters': {'snr_db': 12.268834756928513}}, {'transform_name': 'time_stretch', 'parameters': {'rate': 1.0125997443181145}}, {'transform_name': 'pitch_shift', 'parameters': {'n_steps': -0.035140095455508336}}]"
combined_moderate:7385:combined_moderate:1.00:0,combined_moderate:7385:combined_moderate:1.00,7385,combined_moderate,combined_moderate,1.0,1,0,319028,335028,19.93925,20.93925,False,f9a3807c3514c924,"[{'transform_name': 'gain', 'parameters': {'policy': 'moderate'}}, {'transform_name': 'gaussian_noise', 'parameters': {'snr_db': 14.235078934363203}}, {'transform_name': 'lowpass', 'parameters': {'cutoff_hz': 3793.8778235708774}}, {'transform_name': 'pitch_shift', 'parameters': {'n_steps': -0.9820927231664816}}]"
combined_moderate:7386:combined_moderate:1.00:0,combined_moderate:7386:combined_moderate:1.00,7386,combined_moderate,combined_moderate,1.0,1,0,117240,133240,7.3275,8.3275,False,f9a3807c3514c924,"[{'transform_name': 'gain', 'parameters': {'policy': 'moderate'}}, {'transform_name': 'gaussian_noise', 'parameters': {'snr_db': 13.188750761854584}}, {'transform_name': 'pitch_shift', 'parameters': {'n_steps': -0.9647194533120858}}, {'transform_name': 'highpass', 'parameters': {'cutoff_hz': 414.4084106168841}}]"
combined_moderate:7388:combined_moderate:1.00:0,combined_moderate:7388:combined_moderate:1.00,7388,combined_moderate,combined_moderate,1.0,1,0,128156,144156,8.00975,9.00975,False,f9a3807c3514c924,"[{'transform_name': 'gain', 'parameters': {'policy': 'moderate'}}, {'transform_name': 'gaussian_noise', 'parameters': {'snr_db': 14.104672662458523}}, {'transform_name': 'highpass', 'parameters': {'cutoff_hz': 292.7363047336889}}, {'transform_name': 'time_stretch', 'parameters': {'rate': 1.0134584511330134}}]"
combined_moderate:7391:combined_moderate:1.00:0,combined_moderate:7391:combined_moderate:1.00,7391,combined_moderate,combined_moderate,1.0,1,0,133973,149973,8.3733125,9.3733125,False,f9a3807c3514c924,"[{'transform_name': 'gain', 'parameters': {'policy': 'moderate'}}, {'transform_name': 'gaussian_noise', 'parameters': {'snr_db': 13.02602613790195}}, {'transform_name': 'lowpass', 'parameters': {'cutoff_hz': 4230.435395542034}}, {'transform_name': 'pitch_shift', 'parameters': {'n_steps': -0.8770678481766627}}]"
combined_moderate:7393:combined_moderate:1.00:0,combined_moderate:7393:combined_moderate:1.00,7393,combined_moderate,combined_moderate,1.0,1,0,367283,383283,22.9551875,23.9551875,False,f9a3807c3514c924,"[{'transform_name': 'gain', 'parameters': {'policy': 'moderate'}}, {'transform_name': 'gaussian_noise', 'parameters': {'snr_db': 15.384349037221419}}, {'transform_name': 'time_stretch', 'parameters': {'rate': 0.9777254535911415}}, {'transform_name': 'highpass', 'parameters': {'cutoff_hz': 455.98739253754263}}]"
combined_moderate:9155:combined_moderate:1.00:0,combined_moderate:9155:combined_moderate:1.00,9155,combined_moderate,combined_moderate,1.0,1,0,116283,132283,7.2676875,8.2676875,False,f9a3807c3514c924,"[{'transform_name': 'gain', 'parameters': {'policy': 'moderate'}}, {'transform_name': 'gaussian_noise', 'parameters': {'snr_db': 14.854714543138279}}, {'transform_name': 'lowpass', 'parameters': {'cutoff_hz': 4412.830174309128}}, {'transform_name': 'pitch_shift', 'parameters': {'n_steps': 0.3621025524136059}}]"
combined_moderate:10250:combined_moderate:1.00:0,combined_moderate:10250:combined_moderate:1.00,10250,combined_moderate,combined_moderate,1.0,1,0,305447,321447,19.0904375,20.0904375,False,f9a3807c3514c924,"[{'transform_name': 'gain', 'parameters': {'policy': 'moderate'}}, {'transform_name': 'gaussian_noise', 'parameters': {'snr_db': 14.629203217368314}}, {'transform_name': 'time_stretch', 'parameters': {'rate': 0.9999047139893936}}, {'transform_name': 'lowpass', 'parameters': {'cutoff_hz': 4495.523621494922}}]"
combined_moderate:10381:combined_moderate:1.00:0,combined_moderate:10381:combined_moderate:1.00,10381,combined_moderate,combined_moderate,1.0,1,0,336573,352573,21.0358125,22.0358125,False,f9a3807c3514c924,"[{'transform_name': 'gain', 'parameters': {'policy': 'moderate'}}, {'transform_name': 'gaussian_noise', 'parameters': {'snr_db': 14.148689033000176}}, {'transform_name': 'lowpass', 'parameters': {'cutoff_hz': 4030.237849050337}}, {'transform_name': 'pitch_shift', 'parameters': {'n_steps': 0.5403426143795371}}]"
combined_moderate:10382:combined_moderate:1.00:0,combined_moderate:10382:combined_moderate:1.00,10382,combined_moderate,combined_moderate,1.0,1,0,11397,27397,0.7123125,1.7123125,False,f9a3807c3514c924,"[{'transform_name': 'gain', 'parameters': {'policy': 'moderate'}}, {'transform_name': 'gaussian_noise', 'parameters': {'snr_db': 14.965998299400812}}, {'transform_name': 'time_stretch', 'parameters': {'rate': 1.0211642794962341}}, {'transform_name': 'highpass', 'parameters': {'cutoff_hz': 362.6253217345991}}]"
combined_moderate:10383:combined_moderate:1.00:0,combined_moderate:10383:combined_moderate:1.00,10383,combined_moderate,combined_moderate,1.0,1,0,182391,198391,11.3994375,12.3994375,False,f9a3807c3514c924,"[{'transform_name': 'gain', 'parameters': {'policy': 'moderate'}}, {'transform_name': 'gaussian_noise', 'parameters': {'snr_db': 15.88295995364428}}, {'transform_name': 'pitch_shift', 'parameters': {'n_steps': 0.827386648858518}}, {'transform_name': 'highpass', 'parameters': {'cutoff_hz': 361.9223398477219}}]"
combined_moderate:10384:combined_moderate:1.00:0,combined_moderate:10384:combined_moderate:1.00,10384,combined_moderate,combined_moderate,1.0,1,0,183614,199614,11.475875,12.475875,False,f9a3807c3514c924,"[{'transform_name': 'gain', 'parameters': {'policy': 'moderate'}}, {'transform_name': 'gaussian_noise', 'parameters': {'snr_db': 12.320590918403127}}, {'transform_name': 'highpass', 'parameters': {'cutoff_hz': 272.01434254688667}}, {'transform_name': 'pitch_shift', 'parameters': {'n_steps': 0.818352392287675}}]"
combined_moderate:10385:combined_moderate:1.00:0,combined_moderate:10385:combined_moderate:1.00,10385,combined_moderate,combined_moderate,1.0,1,0,283223,299223,17.7014375,18.7014375,False,f9a3807c3514c924,"[{'transform_name': 'gain', 'parameters': {'policy': 'moderate'}}, {'transform_name': 'gaussian_noise', 'parameters': {'snr_db': 12.641463113083555}}, {'transform_name': 'time_stretch', 'parameters': {'rate': 1.0266663768371218}}, {'transform_name': 'lowpass', 'parameters': {'cutoff_hz': 3456.541579060064}}]"
combined_moderate:10386:combined_moderate:1.00:0,combined_moderate:10386:combined_moderate:1.00,10386,combined_moderate,combined_moderate,1.0,1,0,325195,341195,20.3246875,21.3246875,False,f9a3807c3514c924,"[{'transform_name': 'gain', 'parameters': {'policy': 'moderate'}}, {'transform_name': 'gaussian_noise', 'parameters': {'snr_db': 13.465415405167654}}, {'transform_name': 'lowpass', 'parameters': {'cutoff_hz': 3502.93144307249}}, {'transform_name': 'highpass', 'parameters': {'cutoff_hz': 350.31103477002875}}]"
combined_moderate:10387:combined_moderate:1.00:0,combined_moderate:10387:combined_moderate:1.00,10387,combined_moderate,combined_moderate,1.0,1,0,42554,58554,2.659625,3.659625,False,f9a3807c3514c924,"[{'transform_name': 'gain', 'parameters': {'policy': 'moderate'}}, {'transform_name': 'gaussian_noise', 'parameters': {'snr_db': 16.800119640543404}}, {'transform_name': 'lowpass', 'parameters': {'cutoff_hz': 3386.443036916246}}, {'transform_name': 'pitch_shift', 'parameters': {'n_steps': 0.5426592002530213}}]"
combined_moderate:10388:combined_moderate:1.00:0,combined_moderate:10388:combined_moderate:1.00,10388,combined_moderate,combined_moderate,1.0,1,0,3363,19363,0.2101875,1.2101875,False,f9a3807c3514c924,"[{'transform_name': 'gain', 'parameters': {'policy': 'moderate'}}, {'transform_name': 'gaussian_noise', 'parameters': {'snr_db': 13.676596975149765}}, {'transform_name': 'highpass', 'parameters': {'cutoff_hz': 313.3074650150311}}, {'transform_name': 'lowpass', 'parameters': {'cutoff_hz': 4026.8402653098146}}]"
combined_moderate:10389:combined_moderate:1.00:0,combined_moderate:10389:combined_moderate:1.00,10389,combined_moderate,combined_moderate,1.0,1,0,405351,421351,25.3344375,26.3344375,False,f9a3807c3514c924,"[{'transform_name': 'gain', 'parameters': {'policy': 'moderate'}}, {'transform_name': 'gaussian_noise', 'parameters': {'snr_db': 17.697178396700544}}, {'transform_name': 'lowpass', 'parameters': {'cutoff_hz': 4398.225643220422}}, {'transform_name': 'highpass', 'parameters': {'cutoff_hz': 300.923404412764}}]"
combined_moderate:10438:combined_moderate:1.00:0,combined_moderate:10438:combined_moderate:1.00,10438,combined_moderate,combined_moderate,1.0,1,0,50266,66266,3.141625,4.141625,False,f9a3807c3514c924,"[{'transform_name': 'gain', 'parameters': {'policy': 'moderate'}}, {'transform_name': 'gaussian_noise', 'parameters': {'snr_db': 12.692391115334852}}, {'transform_name': 'pitch_shift', 'parameters': {'n_steps': -0.5771633751627074}}, {'transform_name': 'lowpass', 'parameters': {'cutoff_hz': 4044.184495508623}}]"
combined_moderate:10439:combined_moderate:1.00:0,combined_moderate:10439:combined_moderate:1.00,10439,combined_moderate,combined_moderate,1.0,1,0,167256,183256,10.4535,11.4535,False,f9a3807c3514c924,"[{'transform_name': 'gain', 'parameters': {'policy': 'moderate'}}, {'transform_name': 'gaussian_noise', 'parameters': {'snr_db': 16.86132477609078}}, {'transform_name': 'highpass', 'parameters': {'cutoff_hz': 429.0341310493445}}, {'transform_name': 'time_stretch', 'parameters': {'rate': 0.9956039014938056}}]"
combined_moderate:10440:combined_moderate:1.00:0,combined_moderate:10440:combined_moderate:1.00,10440,combined_moderate,combined_moderate,1.0,1,0,422170,438170,26.385625,27.385625,False,f9a3807c3514c924,"[{'transform_name': 'gain', 'parameters': {'policy': 'moderate'}}, {'transform_name': 'gaussian_noise', 'parameters': {'snr_db': 15.236782680210325}}, {'transform_name': 'lowpass', 'parameters': {'cutoff_hz': 3645.253021605706}}, {'transform_name': 'time_stretch', 'parameters': {'rate': 0.9815818134544482}}]"
combined_moderate:10441:combined_moderate:1.00:0,combined_moderate:10441:combined_moderate:1.00,10441,combined_moderate,combined_moderate,1.0,1,0,37430,53430,2.339375,3.339375,False,f9a3807c3514c924,"[{'transform_name': 'gain', 'parameters': {'policy': 'moderate'}}, {'transform_name': 'gaussian_noise', 'parameters': {'snr_db': 17.600430232858717}}, {'transform_name': 'lowpass', 'parameters': {'cutoff_hz': 4096.75741206099}}, {'transform_name': 'time_stretch', 'parameters': {'rate': 1.0036222093940814}}]"
combined_moderate:10442:combined_moderate:1.00:0,combined_moderate:10442:combined_moderate:1.00,10442,combined_moderate,combined_moderate,1.0,1,0,369703,385703,23.1064375,24.1064375,False,f9a3807c3514c924,"[{'transform_name': 'gain', 'parameters': {'policy': 'moderate'}}, {'transform_name': 'gaussian_noise', 'parameters': {'snr_db': 13.013592607723652}}, {'transform_name': 'pitch_shift', 'parameters': {'n_steps': 0.6700172978605299}}, {'transform_name': 'lowpass', 'parameters': {'cutoff_hz': 4142.776691005169}}]"
combined_moderate:10443:combined_moderate:1.00:0,combined_moderate:10443:combined_moderate:1.00,10443,combined_moderate,combined_moderate,1.0,1,0,85584,101584,5.349,6.349,False,f9a3807c3514c924,"[{'transform_name': 'gain', 'parameters': {'policy': 'moderate'}}, {'transform_name': 'gaussian_noise', 'parameters': {'snr_db': 17.38871508102689}}, {'transform_name': 'time_stretch', 'parameters': {'rate': 1.0184924407579719}}, {'transform_name': 'lowpass', 'parameters': {'cutoff_hz': 3826.892796604712}}]"
combined_moderate:10444:combined_moderate:1.00:0,combined_moderate:10444:combined_moderate:1.00,10444,combined_moderate,combined_moderate,1.0,1,0,412455,428455,25.7784375,26.7784375,False,f9a3807c3514c924,"[{'transform_name': 'gain', 'parameters': {'policy': 'moderate'}}, {'transform_name': 'gaussian_noise', 'parameters': {'snr_db': 17.88013002059476}}, {'transform_name': 'highpass', 'parameters': {'cutoff_hz': 206.94662909260262}}, {'transform_name': 'pitch_shift', 'parameters': {'n_steps': -0.4954357470041182}}]"
combined_moderate:10447:combined_moderate:1.00:0,combined_moderate:10447:combined_moderate:1.00,10447,combined_moderate,combined_moderate,1.0,1,0,184861,200861,11.5538125,12.5538125,False,f9a3807c3514c924,"[{'transform_name': 'gain', 'parameters': {'policy': 'moderate'}}, {'transform_name': 'gaussian_noise', 'parameters': {'snr_db': 14.044140403788623}}, {'transform_name': 'time_stretch', 'parameters': {'rate': 0.9944389234934659}}, {'transform_name': 'pitch_shift', 'parameters': {'n_steps': 0.09580825897123035}}]"
combined_moderate:10480:combined_moderate:1.00:0,combined_moderate:10480:combined_moderate:1.00,10480,combined_moderate,combined_moderate,1.0,1,0,43927,59927,2.7454375,3.7454375,False,f9a3807c3514c924,"[{'transform_name': 'gain', 'parameters': {'policy': 'moderate'}}, {'transform_name': 'gaussian_noise', 'parameters': {'snr_db': 13.506918834528078}}, {'transform_name': 'time_stretch', 'parameters': {'rate': 1.0022915765593368}}, {'transform_name': 'lowpass', 'parameters': {'cutoff_hz': 3976.6891669665583}}]"
combined_moderate:10481:combined_moderate:1.00:0,combined_moderate:10481:combined_moderate:1.00,10481,combined_moderate,combined_moderate,1.0,1,0,95329,111329,5.9580625,6.9580625,False,f9a3807c3514c924,"[{'transform_name': 'gain', 'parameters': {'policy': 'moderate'}}, {'transform_name': 'gaussian_noise', 'parameters': {'snr_db': 13.457976345941685}}, {'transform_name': 'highpass', 'parameters': {'cutoff_hz': 297.09541232457457}}, {'transform_name': 'time_stretch', 'parameters': {'rate': 1.0190465328280331}}]"
combined_moderate:10485:combined_moderate:1.00:0,combined_moderate:10485:combined_moderate:1.00,10485,combined_moderate,combined_moderate,1.0,1,0,279264,295264,17.454,18.454,False,f9a3807c3514c924,"[{'transform_name': 'gain', 'parameters': {'policy': 'moderate'}}, {'transform_name': 'gaussian_noise', 'parameters': {'snr_db': 12.029450669008888}}, {'transform_name': 'pitch_shift', 'parameters': {'n_steps': 0.32884702462607884}}, {'transform_name': 'lowpass', 'parameters': {'cutoff_hz': 4056.932764908517}}]"
combined_moderate:10678:combined_moderate:1.00:0,combined_moderate:10678:combined_moderate:1.00,10678,combined_moderate,combined_moderate,1.0,1,0,32363,48363,2.0226875,3.0226875,False,f9a3807c3514c924,"[{'transform_name': 'gain', 'parameters': {'policy': 'moderate'}}, {'transform_name': 'gaussian_noise', 'parameters': {'snr_db': 14.74267492993412}}, {'transform_name': 'highpass', 'parameters': {'cutoff_hz': 346.4376693725609}}, {'transform_name': 'lowpass', 'parameters': {'cutoff_hz': 3345.5932229971268}}]"
