record_id,query_group_id,track_id,regime_name,condition_name,query_length_seconds,group_size,segment_index,start_sample,end_sample,start_seconds,end_seconds,apply_fade_envelope,cache_key
short_centered:704:time:2.00:0,short_centered:704:time:2.00,704,short_centered,time,2.0,1,0,223813,255813,13.9883125,15.9883125,False,ce1dbf8baeb0cd47
short_centered:704:lowpass:2.00:0,short_centered:704:lowpass:2.00,704,short_centered,lowpass,2.0,1,0,223813,255813,13.9883125,15.9883125,False,ce1dbf8baeb0cd47
short_centered:704:highpass:2.00:0,short_centered:704:highpass:2.00,704,short_centered,highpass,2.0,1,0,223813,255813,13.9883125,15.9883125,False,ce1dbf8baeb0cd47
short_centered:704:clean:3.00:0,short_centered:704:clean:3.00,704,short_centered,clean,3.0,1,0,215813,263813,13.4883125,16.4883125,False,ce1dbf8baeb0cd47
short_centered:704:noise:3.00:0,short_centered:704:noise:3.00,704,short_centered,noise,3.0,1,0,215813,263813,13.4883125,16.4883125,False,ce1dbf8baeb0cd47
short_centered:704:pitch:3.00:0,short_centered:704:pitch:3.00,704,short_centered,pitch,3.0,1,0,215813,263813,13.4883125,16.4883125,False,ce1dbf8baeb0cd47
short_centered:704:time:3.00:0,short_centered:704:time:3.00,704,short_centered,time,3.0,1,0,215813,263813,13.4883125,16.4883125,False,ce1dbf8baeb0cd47
short_centered:704:lowpass:3.00:0,short_centered:704:lowpass:3.00,704,short_centered,lowpass,3.0,1,0,215813,263813,13.4883125,16.4883125,False,ce1dbf8baeb0cd47
short_centered:704:highpass:3.00:0,short_centered:704:highpass:3.00,704,short_centered,highpass,3.0,1,0,215813,263813,13.4883125,16.4883125,False,ce1dbf8baeb0cd47
short_centered:705:clean:1.00:0,short_centered:705:clean:1.00,705,short_centered,clean,1.0,1,0,231813,247813,14.4883125,15.4883125,False,ce1dbf8baeb0cd47
short_centered:705:noise:1.00:0,short_centered:705:noise:1.00,705,short_centered,noise,1.0,1,0,231813,247813,14.4883125,15.4883125,False,ce1dbf8baeb0cd47
short_centered:705:pitch:1.00:0,short_centered:705:pitch:1.00,705,short_centered,pitch,1.0,1,0,231813,247813,14.4883125,15.4883125,False,ce1dbf8baeb0cd47
short_centered:705:time:1.00:0,short_centered:705:time:1.00,705,short_centered,time,1.0,1,0,231813,247813,14.4883125,15.4883125,False,ce1dbf8baeb0cd47
short_centered:705:lowpass:1.00:0,short_centered:705:lowpass:1.00,705,short_centered,lowpass,1.0,1,0,231813,247813,14.4883125,15.4883125,False,ce1dbf8baeb0cd47
short_centered:705:highpass:1.00:0,short_centered:705:highpass:1.00,705,short_centered,highpass,1.0,1,0,231813,247813,14.4883125,15.4883125,False,ce1dbf8baeb0cd47
short_centered:705:clean:2.00:0,short_centered:705:clean:2.00,705,short_centered,clean,2.0,1,0,223813,255813,13.9883125,15.9883125,False,ce1dbf8baeb0cd47
short_centered:705:noise:2.00:0,short_centered:705:noise:2.00,705,short_centered,noise,2.0,1,0,223813,255813,13.9883125,15.9883125,False,ce1dbf8baeb0cd47
short_centered:705:pitch:2.00:0,short_centered:705:pitch:2.00,705,short_centered,pitch,2.0,1,0,223813,255813,13.9883125,15.9883125,False,ce1dbf8baeb0cd47
short_centered:705:time:2.00:0,short_centered:705:time:2.00,705,short_centered,time,2.0,1,0,223813,255813,13.9883125,15.9883125,False,ce1dbf8baeb0cd47
short_centered:705:lowpass:2.00:0,short_centered:705:lowpass:2.00,705,short_centered,lowpass,2.0,1,0,223813,255813,13.9883125,15.9883125,False,ce1dbf8baeb0cd47
short_centered:705:highpass:2.00:0,short_centered:705:highpass:2.00,705,short_centered,highpass,2.0,1,0,223813,255813,13.9883125,15.9883125,False,ce1dbf8baeb0cd47
short_centered:705:clean:3.00:0,short_centered:705:clean:3.00,705,short_centered,clean,3.0,1,0,215813,263813,13.4883125,16.4883125,False,ce1dbf8baeb0cd47
short_centered:705:noise:3.00:0,short_centered:705:noise:3.00,705,short_centered,noise,3.0,1,0,215813,263813,13.4883125,16.4883125,False,ce1dbf8baeb0cd47
short_centered:705:pitch:3.00:0,short_centered:705:pitch:3.00,705,short_centered,pitch,3.0,1,0,215813,263813,13.4883125,16.4883125,False,ce1dbf8baeb0cd47
short_centered:705:time:3.00:0,short_centered:705:time:3.00,705,short_centered,time,3.0,1,0,215813,263813,13.4883125,16.4883125,False,ce1dbf8baeb0cd47
short_centered:705:lowpass:3.00:0,short_centered:705:lowpass:3.00,705,short_centered,lowpass,3.0,1,0,215813,263813,13.4883125,16.4883125,False,ce1dbf8baeb0cd47
short_centered:705:highpass:3.00:0,short_centered:705:highpass:3.00,705,short_centered,highpass,3.0,1,0,215813,263813,13.4883125,16.4883125,False,ce1dbf8baeb0cd47
short_centered:706:clean:1.00:0,short_centered:706:clean:1.00,706,short_centered,clean,1.0,1,0,232022,248022,14.501375,15.501375,False,ce1dbf8baeb0cd47
short_centered:706:noise:1.00:0,short_centered:706:noise:1.00,706,short_centered,noise,1.0,1,0,232022,248022,14.501375,15.501375,False,ce1dbf8baeb0cd47
short_centered:706:pitch:1.00:0,short_centered:706:pitch:1.00,706,short_centered,pitch,1.0,1,0,232022,248022,14.501375,15.501375,False,ce1dbf8baeb0cd47
short_centered:706:time:1.00:0,short_centered:706:time:1.00,706,short_centered,time,1.0,1,0,232022,248022,14.501375,15.501375,False,ce1dbf8baeb0cd47
short_centered:706:lowpass:1.00:0,short_centered:706:lowpass:1.00,706,short_centered,lowpass,1.0,1,0,232022,248022,14.501375,15.501375,False,ce1dbf8baeb0cd47
short_centered:706:highpass:1.00:0,short_centered:706:highpass:1.00,706,short_centered,highpass,1.0,1,0,232022,248022,14.501375,15.501375,False,ce1dbf8baeb0cd47
short_centered:706:clean:2.00:0,short_centered:706:clean:2.00,706,short_centered,clean,2.0,1,0,224022,256022,14.001375,16.001375,False,ce1dbf8baeb0cd47
short_centered:706:noise:2.00:0,short_centered:706:noise:2.00,706,short_centered,noise,2.0,1,0,224022,256022,14.001375,16.001375,False,ce1dbf8baeb0cd47
short_centered:706:pitch:2.00:0,short_centered:706:pitch:2.00,706,short_centered,pitch,2.0,1,0,224022,256022,14.001375,16.001375,False,ce1dbf8baeb0cd47
short_centered:706:time:2.00:0,short_centered:706:time:2.00,706,short_centered,time,2.0,1,0,224022,256022,14.001375,16.001375,False,ce1dbf8baeb0cd47
short_centered:706:lowpass:2.00:0,short_centered:706:lowpass:2.00,706,short_centered,lowpass,2.0,1,0,224022,256022,14.001375,16.001375,False,ce1dbf8baeb0cd47
short_centered:706:highpass:2.00:0,short_centered:706:highpass:2.00,706,short_centered,highpass,2.0,1,0,224022,256022,14.001375,16.001375,False,ce1dbf8baeb0cd47
short_centered:706:clean:3.00:0,short_centered:706:clean:3.00,706,short_centered,clean,3.0,1,0,216022,264022,13.501375,16.501375,False,ce1dbf8baeb0cd47
short_centered:706:noise:3.00:0,short_centered:706:noise:3.00,706,short_centered,noise,3.0,1,0,216022,264022,13.501375,16.501375,False,ce1dbf8baeb0cd47
short_centered:706:pitch:3.00:0,short_centered:706:pitch:3.00,706,short_centered,pitch,3.0,1,0,216022,264022,13.501375,16.501375,False,ce1dbf8baeb0cd47
short_centered:706:time:3.00:0,short_centered:706:time:3.00,706,short_centered,time,3.0,1,0,216022,264022,13.501375,16.501375,False,ce1dbf8baeb0cd47
short_centered:706:lowpass:3.00:0,short_centered:706:lowpass:3.00,706,short_centered,lowpass,3.0,1,0,216022,264022,13.501375,16.501375,False,ce1dbf8baeb0cd47
short_centered:706:highpass:3.00:0,short_centered:706:highpass:3.00,706,short_centered,highpass,3.0,1,0,216022,264022,13.501375,16.501375,False,ce1dbf8baeb0cd47
short_centered:707:clean:1.00:0,short_centered:707:clean:1.00,707,short_centered,clean,1.0,1,0,231813,247813,14.4883125,15.4883125,False,ce1dbf8baeb0cd47
short_centered:707:noise:1.00:0,short_centered:707:noise:1.00,707,short_centered,noise,1.0,1,0,231813,247813,14.4883125,15.4883125,False,ce1dbf8baeb0cd47
short_centered:707:pitch:1.00:0,short_centered:707:pitch:1.00,707,short_centered,pitch,1.0,1,0,231813,247813,14.4883125,15.4883125,False,ce1dbf8baeb0cd47
short_centered:707:time:1.00:0,short_centered:707:time:1.00,707,short_centered,time,1.0,1,0,231813,247813,14.4883125,15.4883125,False,ce1dbf8baeb0cd47
short_centered:707:lowpass:1.00:0,short_centered:707:lowpass:1.00,707,short_centered,lowpass,1.0,1,0,231813,247813,14.4883125,15.4883125,False,ce1dbf8baeb0cd47
short_centered:707:highpass:1.00:0,short_centered:707:highpass:1.00,707,short_centered,highpass,1.0,1,0,231813,247813,14.4883125,15.4883125,False,ce1dbf8baeb0cd47
short_centered:707:clean:2.00:0,short_centered:707:clean:2.00,707,short_centered,clean,2.0,1,0,223813,255813,13.9883125,15.9883125,False,ce1dbf8baeb0cd47
short_centered:707:noise:2.00:0,short_centered:707:noise:2.00,707,short_centered,noise,2.0,1,0,223813,255813,13.9883125,15.9883125,False,ce1dbf8baeb0cd47
short_centered:707:pitch:2.00:0,short_centered:707:pitch:2.00,707,short_centered,pitch,2.0,1,0,223813,255813,13.9883125,15.9883125,False,ce1dbf8baeb0cd47
short_centered:707:time:2.00:0,short_centered:707:time:2.00,707,short_centered,time,2.0,1,0,223813,255813,13.9883125,15.9883125,False,ce1dbf8baeb0cd47
short_centered:707:lowpass:2.00:0,short_centered:707:lowpass:2.00,707,short_centered,lowpass,2.0,1,0,223813,255813,13.9883125,15.9883125,False,ce1dbf8baeb0cd47
short_centered:707:highpass:2.00:0,short_centered:707:highpass:2.00,707,short_centered,highpass,2.0,1,0,223813,255813,13.9883125,15.9883125,False,ce1dbf8baeb0cd47
short_centered:707:clean:3.00:0,short_centered:707:clean:3.00,707,short_centered,clean,3.0,1,0,215813,263813,13.4883125,16.4883125,False,ce1dbf8baeb0cd47
short_centered:707:noise:3.00:0,short_centered:707:noise:3.00,707,short_centered,noise,3.0,1,0,215813,263813,13.4883125,16.4883125,False,ce1dbf8baeb0cd47
short_centered:707:pitch:3.00:0,short_centered:707:pitch:3.00,707,short_centered,pitch,3.0,1,0,215813,263813,13.4883125,16.4883125,False,ce1dbf8baeb0cd47
short_centered:707:time:3.00:0,short_centered:707:time:3.00,707,short_centered,time,3.0,1,0,215813,263813,13.4883125,16.4883125,False,ce1dbf8baeb0cd47
short_centered:707:lowpass:3.00:0,short_centered:707:lowpass:3.00,707,short_centered,lowpass,3.0,1,0,215813,263813,13.4883125,16.4883125,False,ce1dbf8baeb0cd47
short_centered:707:highpass:3.00:0,short_centered:707:highpass:3.00,707,short_centered,highpass,3.0,1,0,215813,263813,13.4883125,16.4883125,False,ce1dbf8baeb0cd47
short_centered:708:clean:1.00:0,short_centered:708:clean:1.00,708,short_centered,clean,1.0,1,0,231813,247813,14.4883125,15.4883125,False,ce1dbf8baeb0cd47
short_centered:708:noise:1.00:0,short_centered:708:noise:1.00,708,short_centered,noise,1.0,1,0,231813,247813,14.4883125,15.4883125,False,ce1dbf8baeb0cd47
short_centered:708:pitch:1.00:0,short_centered:708:pitch:1.00,708,short_centered,pitch,1.0,1,0,231813,247813,14.4883125,15.4883125,False,ce1dbf8baeb0cd47
short_centered:708:time:1.00:0,short_centered:708:time:1.00,708,short_centered,time,1.0,1,0,231813,247813,14.4883125,15.4883125,False,ce1dbf8baeb0cd47
short_centered:708:lowpass:1.00:0,short_centered:708:lowpass:1.00,708,short_centered,lowpass,1.0,1,0,231813,247813,14.4883125,15.4883125,False,ce1dbf8baeb0cd47
short_centered:708:highpass:1.00:0,short_centered:708:highpass:1.00,708,short_centered,highpass,1.0,1,0,231813,247813,14.4883125,15.4883125,False,ce1dbf8baeb0cd47
short_centered:708:clean:2.00:0,short_centered:708:clean:2.00,708,short_centered,clean,2.0,1,0,223813,255813,13.9883125,15.9883125,False,ce1dbf8baeb0cd47
short_centered:708:noise:2.00:0,short_centered:708:noise:2.00,708,short_centered,noise,2.0,1,0,223813,255813,13.9883125,15.9883125,False,ce1dbf8baeb0cd47
short_centered:708:pitch:2.00:0,short_centered:708:pitch:2.00,708,short_centered,pitch,2.0,1,0,223813,255813,13.9883125,15.9883125,False,ce1dbf8baeb0cd47
short_centered:708:time:2.00:0,short_centered:708:time:2.00,708,short_centered,time,2.0,1,0,223813,255813,13.9883125,15.9883125,False,ce1dbf8baeb0cd47
short_centered:708:lowpass:2.00:0,short_centered:708:lowpass:2.00,708,short_centered,lowpass,2.0,1,0,223813,255813,13.9883125,15.9883125,False,ce1dbf8baeb0cd47
short_centered:708:highpass:2.00:0,short_centered:708:highpass:2.00,708,short_centered,highpass,2.0,1,0,223813,255813,13.9883125,15.9883125,False,ce1dbf8baeb0cd47
short_centered:708:clean:3.00:0,short_centered:708:clean:3.00,708,short_centered,clean,3.0,1,0,215813,263813,13.4883125,16.4883125,False,ce1dbf8baeb0cd47
short_centered:708:noise:3.00:0,short_centered:708:noise:3.00,708,short_centered,noise,3.0,1,0,215813,263813,13.4883125,16.4883125,False,ce1dbf8baeb0cd47
short_centered:708:pitch:3.00:0,short_centered:708:pitch:3.00,708,short_centered,pitch,3.0,1,0,215813,263813,13.4883125,16.4883125,False,ce1dbf8baeb0cd47
short_centered:708:time:3.00:0,short_centered:708:time:3.00,708,short_centered,time,3.0,1,0,215813,263813,13.4883125,16.4883125,False,ce1dbf8baeb0cd47
short_centered:708:lowpass:3.00:0,short_centered:708:lowpass:3.00,708,short_centered,lowpass,3.0,1,0,215813,263813,13.4883125,16.4883125,False,ce1dbf8baeb0cd47
short_centered:708:highpass:3.00:0,short_centered:708:highpass:3.00,708,short_centered,highpass,3.0,1,0,215813,263813,13.4883125,16.4883125,False,ce1dbf8baeb0cd47
short_centered:709:clean:1.00:0,short_centered:709:clean:1.00,709,short_centered,clean,1.0,1,0,232022,248022,14.501375,15.501375,False,ce1dbf8baeb0cd47
short_centered:709:noise:1.00:0,short_centered:709:noise:1.00,709,short_centered,noise,1.0,1,0,232022,248022,14.501375,15.501375,False,ce1dbf8baeb0cd47
short_centered:709:pitch:1.00:0,short_centered:709:pitch:1.00,709,short_centered,pitch,1.0,1,0,232022,248022,14.501375,15.501375,False,ce1dbf8baeb0cd47
short_centered:709:time:1.00:0,short_centered:709:time:1.00,709,short_centered,time,1.0,1,0,232022,248022,14.501375,15.501375,False,ce1dbf8baeb0cd47
short_centered:709:lowpass:1.00:0,short_centered:709:lowpass:1.00,709,short_centered,lowpass,1.0,1,0,232022,248022,14.501375,15.501375,False,ce1dbf8baeb0cd47
short_centered:709:highpass:1.00:0,short_centered:709:highpass:1.00,709,short_centered,highpass,1.0,1,0,232022,248022,14.501375,15.501375,False,ce1dbf8baeb0cd47
short_centered:709:clean:2.00:0,short_centered:709:clean:2.00,709,short_centered,clean,2.0,1,0,224022,256022,14.001375,16.001375,False,ce1dbf8baeb0cd47
short_centered:709:noise:2.00:0,short_centered:709:noise:2.00,709,short_centered,noise,2.0,1,0,224022,256022,14.001375,16.001375,False,ce1dbf8baeb0cd47
short_centered:709:pitch:2.00:0,short_centered:709:pitch:2.00,709,short_centered,pitch,2.0,1,0,224022,256022,14.001375,16.001375,False,ce1dbf8baeb0cd47
short_centered:709:time:2.00:0,short_centered:709:time:2.00,709,short_centered,time,2.0,1,0,224022,256022,14.001375,16.001375,False,ce1dbf8baeb0cd47
short_centered:709:lowpass:2.00:0,short_centered:709:lowpass:2.00,709,short_centered,lowpass,2.0,1,0,224022,256022,14.001375,16.001375,False,ce1dbf8baeb0cd47
short_centered:709:highpass:2.00:0,short_centered:709:highpass:2.00,709,short_centered,highpass,2.0,1,0,224022,256022,14.001375,16.001375,False,ce1dbf8baeb0cd47
short_centered:709:clean:3.00:0,short_centered:709:clean:3.00,709,short_centered,clean,3.0,1,0,216022,264022,13.501375,16.501375,False,ce1dbf8baeb0cd47
short_centered:709:noise:3.00:0,short_centered:709:noise:3.00,709,short_centered,noise,3.0,1,0,216022,264022,13.501375,16.501375,False,ce1dbf8baeb0cd47
short_centered:709:pitch:3.00:0,short_centered:709:pitch:3.00,709,short_centered,pitch,3.0,1,0,216022,264022,13.501375,16.501375,False,ce1dbf8baeb0cd47
short_centered:709:time:3.00:0,short_centered:709:time:3.00,709,short_centered,time,3.0,1,0,216022,264022,13.501375,16.501375,False,ce1dbf8baeb0cd47
short_centered:709:lowpass:3.00:0,short_centered:709:lowpass:3.00,709,short_centered,lowpass,3.0,1,0,216022,264022,13.501375,16.501375,False,ce1dbf8baeb0cd47
short_centered:709:highpass:3.00:0,short_centered:709:highpass:3.00,709,short_centered,highpass,3.0,1,0,216022,264022,13.501375,16.501375,False,ce1dbf8baeb0cd47
short_centered:890:clean:1.00:0,short_centered:890:clean:1.00,890,short_centered,clean,1.0,1,0,231813,247813,14.4883125,15.4883125,False,ce1dbf8baeb0cd47
short_centered:890:noise:1.00:0,short_centered:890:noise:1.00,890,short_centered,noise,1.0,1,0,231813,247813,14.4883125,15.4883125,False,ce1dbf8baeb0cd47
short_centered:890:pitch:1.00:0,short_centered:890:pitch:1.00,890,short_centered,pitch,1.0,1,0,231813,247813,14.4883125,15.4883125,False,ce1dbf8baeb0cd47
short_centered:890:time:1.00:0,short_centered:890:time:1.00,890,short_centered,time,1.0,1,0,231813,247813,14.4883125,15.4883125,False,ce1dbf8baeb0cd47
short_centered:890:lowpass:1.00:0,short_centered:890:lowpass:1.00,890,short_centered,lowpass,1.0,1,0,231813,247813,14.4883125,15.4883125,False,ce1dbf8baeb0cd47
short_centered:890:highpass:1.00:0,short_centered:890:highpass:1.00,890,short_centered,highpass,1.0,1,0,231813,247813,14.4883125,15.4883125,False,ce1dbf8baeb0cd47
short_centered:890:clean:2.00:0,short_centered:890:clean:2.00,890,short_centered,clean,2.0,1,0,223813,255813,13.9883125,15.9883125,False,ce1dbf8baeb0cd47
short_centered:890:noise:2.00:0,short_centered:890:noise:2.00,890,short_centered,noise,2.0,1,0,223813,255813,13.9883125,15.9883125,False,ce1dbf8baeb0cd47
short_centered:890:pitch:2.00:0,short_centered:890:pitch:2.00,890,short_centered,pitch,2.0,1,0,223813,255813,13.9883125,15.9883125,False,ce1dbf8baeb0cd47
short_centered:890:time:2.00:0,short_centered:890:time:2.00,890,short_centered,time,2.0,1,0,223813,255813,13.9883125,15.9883125,False,ce1dbf8baeb0cd47
short_centered:890:lowpass:2.00:0,short_centered:890:lowpass:2.00,890,short_centered,lowpass,2.0,1,0,223813,255813,13.9883125,15.9883125,False,ce1dbf8baeb0cd47
short_centered:890:highpass:2.00:0,short_centered:890:highpass:2.00,890,short_centered,highpass,2.0,1,0,223813,255813,13.9883125,15.9883125,False,ce1dbf8baeb0cd47
short_centered:890:clean:3.00:0,short_centered:890:clean:3.00,890,short_centered,clean,3.0,1,0,215813,263813,13.4883125,16.4883125,False,ce1dbf8baeb0cd47
short_centered:890:noise:3.00:0,short_centered:890:noise:3.00,890,short_centered,noise,3.0,1,0,215813,263813,13.4883125,16.4883125,False,ce1dbf8baeb0cd47
short_centered:890:pitch:3.00:0,short_centered:890:pitch:3.00,890,short_centered,pitch,3.0,1,0,215813,263813,13.4883125,16.4883125,False,ce1dbf8baeb0cd47
short_centered:890:time:3.00:0,short_centered:890:time:3.00,890,short_centered,time,3.0,1,0,215813,263813,13.4883125,16.4883125,False,ce1dbf8baeb0cd47
short_centered:890:lowpass:3.00:0,short_centered:890:lowpass:3.00,890,short_centered,lowpass,3.0,1,0,215813,263813,13.4883125,16.4883125,False,ce1dbf8baeb0cd47
short_centered:890:highpass:3.00:0,short_centered:890:highpass:3.00,890,short_centered,highpass,3.0,1,0,215813,263813,13.4883125,16.4883125,False,ce1dbf8baeb0cd47
short_centered:892:clean:1.00:0,short_centered:892:clean:1.00,892,short_centered,clean,1.0,1,0,231813,247813,14.4883125,15.4883125,False,ce1dbf8baeb0cd47
short_centered:892:noise:1.00:0,short_centered:892:noise:1.00,892,short_centered,noise,1.0,1,0,231813,247813,14.4883125,15.4883125,False,ce1dbf8baeb0cd47
short_centered:892:pitch:1.00:0,short_centered:892:pitch:1.00,892,short_centered,pitch,1.0,1,0,231813,247813,14.4883125,15.4883125,False,ce1dbf8baeb0cd47
short_centered:892:time:1.00:0,short_centered:892:time:1.00,892,short_centered,time,1.0,1,0,231813,247813,14.4883125,15.4883125,False,ce1dbf8baeb0cd47
short_centered:892:lowpass:1.00:0,short_centered:892:lowpass:1.00,892,short_centered,lowpass,1.0,1,0,231813,247813,14.4883125,15.4883125,False,ce1dbf8baeb0cd47
short_centered:892:highpass:1.00:0,short_centered:892:highpass:1.00,892,short_centered,highpass,1.0,1,0,231813,247813,14.4883125,15.4883125,False,ce1dbf8baeb0cd47
short_centered:892:clean:2.00:0,short_centered:892:clean:2.00,892,short_centered,clean,2.0,1,0,223813,255813,13.9883125,15.9883125,False,ce1dbf8baeb0cd47
short_centered:892:noise:2.00:0,short_centered:892:noise:2.00,892,short_centered,noise,2.0,1,0,223813,255813,13.9883125,15.9883125,False,ce1dbf8baeb0cd47
short_centered:892:pitch:2.00:0,short_centered:892:pitch:2.00,892,short_centered,pitch,2.0,1,0,223813,255813,13.9883125,15.9883125,False,ce1dbf8baeb0cd47
short_centered:892:time:2.00:0,short_centered:892:time:2.00,892,short_centered,time,2.0,1,0,223813,255813,13.9883125,15.9883125,False,ce1dbf8baeb0cd47
short_centered:892:lowpass:2.00:0,short_centered:892:lowpass:2.00,892,short_centered,lowpass,2.0,1,0,223813,255813,13.9883125,15.9883125,False,ce1dbf8baeb0cd47
short_centered:892:highpass:2.00:0,short_centered:892:highpass:2.00,892,short_centered,highpass,2.0,1,0,223813,255813,13.9883125,15.9883125,False,ce1dbf8baeb0cd47
short_centered:892:clean:3.00:0,short_centered:892:clean:3.00,892,short_centered,clean,3.0,1,0,215813,263813,13.4883125,16.4883125,False,ce1dbf8baeb0cd47
short_centered:892:noise:3.00:0,short_centered:892:noise:3.00,892,short_centered,noise,3.0,1,0,215813,263813,13.4883125,16.4883125,False,ce1dbf8baeb0cd47
short_centered:892:pitch:3.00:0,short_centered:892:pitch:3.00,892,short_centered,pitch,3.0,1,0,215813,263813,13.4883125,16.4883125,False,ce1dbf8baeb0cd47
short_centered:892:time:3.00:0,short_centered:892:time:3.00,892,short_centered,time,3.0,1,0,215813,263813,13.4883125,16.4883125,False,ce1dbf8baeb0cd47
short_centered:892:lowpass:3.00:0,short_centered:892:lowpass:3.00,892,short_centered,lowpass,3.0,1,0,215813,263813,13.4883125,16.4883125,False,ce1dbf8baeb0cd47
short_centered:892:highpass:3.00:0,short_centered:892:highpass:3.00,892,short_centered,highpass,3.0,1,0,215813,263813,13.4883125,16.4883125,False,ce1dbf8baeb0cd47
short_centered:1066:clean:1.00:0,short_centered:1066:clean:1.00,1066,short_centered,clean,1.0,1,0,232022,248022,14.501375,15.501375,False,ce1dbf8baeb0cd47
short_centered:1066:noise:1.00:0,short_centered:1066:noise:1.00,1066,short_centered,noise,1.0,1,0,232022,248022,14.501375,15.501375,False,ce1dbf8baeb0cd47
short_centered:1066:pitch:1.00:0,short_centered:1066:pitch:1.00,1066,short_centered,pitch,1.0,1,0,232022,248022,14.501375,15.501375,False,ce1dbf8baeb0cd47
